image_path,label_path,split,wsi_id,epi_frac,marsh_bin
Trainset/Images_tif/77_HE_(d-4_x-29184_y-19968_w-2048_h-2048).tif,Trainset/Labels_tif/77_HE_(d-4_x-29184_y-19968_w-2048_h-2048).tif,Trainset,77,0.14692306518554688,Marsh-3a
Trainset/Images_tif/113_HE_(d-4_x-15360_y-6144_w-2048_h-2048).tif,Trainset/Labels_tif/113_HE_(d-4_x-15360_y-6144_w-2048_h-2048).tif,Trainset,113,0.12459182739257812,Marsh-3b
Trainset/Images_tif/11_HE_(d-4_x-7680_y-38400_w-2048_h-2048).tif,Trainset/Labels_tif/11_HE_(d-4_x-7680_y-38400_w-2048_h-2048).tif,Trainset,11,0.30304718017578125,Marsh-1
Trainset/Images_tif/126_HE_(d-4_x-10752_y-6144_w-2048_h-2048).tif,Trainset/Labels_tif/126_HE_(d-4_x-10752_y-6144_w-2048_h-2048).tif,Trainset,126,0.19810867309570312,Marsh-3a
Trainset/Images_tif/125_HE_(d-4_x-33792_y-10752_w-2048_h-2048).tif,Trainset/Labels_tif/125_HE_(d-4_x-33792_y-10752_w-2048_h-2048).tif,Trainset,125,0.3350334167480469,Marsh-1
Trainset/Images_tif/87_HE_(d-4_x-12288_y-12288_w-2048_h-2048).tif,Trainset/Labels_tif/87_HE_(d-4_x-12288_y-12288_w-2048_h-2048).tif,Trainset,87,0.4409828186035156,Marsh-0
Trainset/Images_tif/114_HE_(d-4_x-7680_y-16896_w-2048_h-2048).tif,Trainset/Labels_tif/114_HE_(d-4_x-7680_y-16896_w-2048_h-2048).tif,Trainset,114,0.296051025390625,Marsh-1
Trainset/Images_tif/2_HE_(d-4_x-35328_y-41472_w-2048_h-2048).tif,Trainset/Labels_tif/2_HE_(d-4_x-35328_y-41472_w-2048_h-2048).tif,Trainset,2,0.29943084716796875,Marsh-1
Trainset/Images_tif/120_HE_(d-4_x-19968_y-23040_w-2048_h-2048).tif,Trainset/Labels_tif/120_HE_(d-4_x-19968_y-23040_w-2048_h-2048).tif,Trainset,120,0.23164749145507812,Marsh-3a
Trainset/Images_tif/60_HE_(d-4_x-19968_y-4608_w-2048_h-2048).tif,Trainset/Labels_tif/60_HE_(d-4_x-19968_y-4608_w-2048_h-2048).tif,Trainset,60,0.23775100708007812,Marsh-1
Trainset/Images_tif/142_HE_(d-4_x-10752_y-10752_w-2048_h-2048).tif,Trainset/Labels_tif/142_HE_(d-4_x-10752_y-10752_w-2048_h-2048).tif,Trainset,142,0.2745933532714844,Marsh-1
Trainset/Images_tif/82_HE_(d-4_x-15360_y-7680_w-2048_h-2048).tif,Trainset/Labels_tif/82_HE_(d-4_x-15360_y-7680_w-2048_h-2048).tif,Trainset,82,0.47393035888671875,Marsh-0
Trainset/Images_tif/67_HE_(d-4_x-6144_y-18432_w-2048_h-2048).tif,Trainset/Labels_tif/67_HE_(d-4_x-6144_y-18432_w-2048_h-2048).tif,Trainset,67,0.1356201171875,Marsh-3a
Trainset/Images_tif/67_HE_(d-4_x-7680_y-6144_w-2048_h-2048).tif,Trainset/Labels_tif/67_HE_(d-4_x-7680_y-6144_w-2048_h-2048).tif,Trainset,67,0.410552978515625,Marsh-0
Trainset/Images_tif/31_HE_(d-4_x-16896_y-55296_w-2048_h-2048).tif,Trainset/Labels_tif/31_HE_(d-4_x-16896_y-55296_w-2048_h-2048).tif,Trainset,31,0.12165451049804688,Marsh-3b
Trainset/Images_tif/63_HE_(d-4_x-6144_y-7680_w-2048_h-2048).tif,Trainset/Labels_tif/63_HE_(d-4_x-6144_y-7680_w-2048_h-2048).tif,Trainset,63,0.2987327575683594,Marsh-1
Trainset/Images_tif/32_HE_(d-4_x-56832_y-59904_w-2048_h-2048).tif,Trainset/Labels_tif/32_HE_(d-4_x-56832_y-59904_w-2048_h-2048).tif,Trainset,32,0.36151123046875,Marsh-0
Trainset/Images_tif/111_HE_(d-4_x-39936_y-13824_w-2048_h-2048).tif,Trainset/Labels_tif/111_HE_(d-4_x-39936_y-13824_w-2048_h-2048).tif,Trainset,111,0.1662445068359375,Marsh-3a
Trainset/Images_tif/118_HE_(d-4_x-70656_y-53760_w-2048_h-2048).tif,Trainset/Labels_tif/118_HE_(d-4_x-70656_y-53760_w-2048_h-2048).tif,Trainset,118,0.31464385986328125,Marsh-1
Trainset/Images_tif/137_HE_(d-4_x-19968_y-16896_w-2048_h-2048).tif,Trainset/Labels_tif/137_HE_(d-4_x-19968_y-16896_w-2048_h-2048).tif,Trainset,137,0.3678932189941406,Marsh-0
Trainset/Images_tif/92_HE_(d-4_x-9216_y-16896_w-2048_h-2048).tif,Trainset/Labels_tif/92_HE_(d-4_x-9216_y-16896_w-2048_h-2048).tif,Trainset,92,0.43378448486328125,Marsh-0
Trainset/Images_tif/25_HE_(d-4_x-19968_y-7680_w-2048_h-2048).tif,Trainset/Labels_tif/25_HE_(d-4_x-19968_y-7680_w-2048_h-2048).tif,Trainset,25,0.56549072265625,Marsh-0
Trainset/Images_tif/114_HE_(d-4_x-18432_y-10752_w-2048_h-2048).tif,Trainset/Labels_tif/114_HE_(d-4_x-18432_y-10752_w-2048_h-2048).tif,Trainset,114,0.28452301025390625,Marsh-1
Trainset/Images_tif/127_HE_(d-4_x-27648_y-9216_w-2048_h-2048).tif,Trainset/Labels_tif/127_HE_(d-4_x-27648_y-9216_w-2048_h-2048).tif,Trainset,127,0.5291366577148438,Marsh-0
Trainset/Images_tif/19_HE_(d-4_x-24576_y-3072_w-2048_h-2048).tif,Trainset/Labels_tif/19_HE_(d-4_x-24576_y-3072_w-2048_h-2048).tif,Trainset,19,0.3078193664550781,Marsh-1
Trainset/Images_tif/130_HE_(d-4_x-19968_y-36864_w-2048_h-2048).tif,Trainset/Labels_tif/130_HE_(d-4_x-19968_y-36864_w-2048_h-2048).tif,Trainset,130,0.11389541625976562,Marsh-3b
Trainset/Images_tif/113_HE_(d-4_x-19968_y-7680_w-2048_h-2048).tif,Trainset/Labels_tif/113_HE_(d-4_x-19968_y-7680_w-2048_h-2048).tif,Trainset,113,0.23521041870117188,Marsh-1
Trainset/Images_tif/127_HE_(d-4_x-4608_y-9216_w-2048_h-2048).tif,Trainset/Labels_tif/127_HE_(d-4_x-4608_y-9216_w-2048_h-2048).tif,Trainset,127,0.18454742431640625,Marsh-3a
Trainset/Images_tif/1_HE_(d-4_x-23040_y-6144_w-2048_h-2048).tif,Trainset/Labels_tif/1_HE_(d-4_x-23040_y-6144_w-2048_h-2048).tif,Trainset,1,0.2559928894042969,Marsh-1
Trainset/Images_tif/58_HE_(d-4_x-47616_y-7680_w-2048_h-2048).tif,Trainset/Labels_tif/58_HE_(d-4_x-47616_y-7680_w-2048_h-2048).tif,Trainset,58,0.0,Marsh-3b
Trainset/Images_tif/79_HE_(d-4_x-9216_y-10752_w-2048_h-2048).tif,Trainset/Labels_tif/79_HE_(d-4_x-9216_y-10752_w-2048_h-2048).tif,Trainset,79,0.12411880493164062,Marsh-3b
Trainset/Images_tif/73_HE_(d-4_x-29184_y-7680_w-2048_h-2048).tif,Trainset/Labels_tif/73_HE_(d-4_x-29184_y-7680_w-2048_h-2048).tif,Trainset,73,0.4164390563964844,Marsh-0
Trainset/Images_tif/29_HE_(d-4_x-62976_y-12288_w-2048_h-2048).tif,Trainset/Labels_tif/29_HE_(d-4_x-62976_y-12288_w-2048_h-2048).tif,Trainset,29,0.4660797119140625,Marsh-0
Trainset/Images_tif/103_HE_(d-4_x-9216_y-4608_w-2048_h-2048).tif,Trainset/Labels_tif/103_HE_(d-4_x-9216_y-4608_w-2048_h-2048).tif,Trainset,103,0.3631401062011719,Marsh-0
Trainset/Images_tif/17_HE_(d-4_x-24576_y-4608_w-2048_h-2048).tif,Trainset/Labels_tif/17_HE_(d-4_x-24576_y-4608_w-2048_h-2048).tif,Trainset,17,0.04380035400390625,Marsh-3b
Trainset/Images_tif/29_HE_(d-4_x-59904_y-9216_w-2048_h-2048).tif,Trainset/Labels_tif/29_HE_(d-4_x-59904_y-9216_w-2048_h-2048).tif,Trainset,29,0.22146987915039062,Marsh-3a
Trainset/Images_tif/27_HE_(d-4_x-23040_y-27648_w-2048_h-2048).tif,Trainset/Labels_tif/27_HE_(d-4_x-23040_y-27648_w-2048_h-2048).tif,Trainset,27,0.4021492004394531,Marsh-0
Trainset/Images_tif/70_HE_(d-4_x-10752_y-10752_w-2048_h-2048).tif,Trainset/Labels_tif/70_HE_(d-4_x-10752_y-10752_w-2048_h-2048).tif,Trainset,70,0.04126739501953125,Marsh-3b
Trainset/Images_tif/112_HE_(d-4_x-18432_y-10752_w-2048_h-2048).tif,Trainset/Labels_tif/112_HE_(d-4_x-18432_y-10752_w-2048_h-2048).tif,Trainset,112,0.0865478515625,Marsh-3b
Trainset/Images_tif/17_HE_(d-4_x-26112_y-6144_w-2048_h-2048).tif,Trainset/Labels_tif/17_HE_(d-4_x-26112_y-6144_w-2048_h-2048).tif,Trainset,17,0.18217086791992188,Marsh-3a
Trainset/Images_tif/97_HE_(d-4_x-12288_y-6144_w-2048_h-2048).tif,Trainset/Labels_tif/97_HE_(d-4_x-12288_y-6144_w-2048_h-2048).tif,Trainset,97,0.45282745361328125,Marsh-0
Trainset/Images_tif/135_HE_(d-4_x-33792_y-41472_w-2048_h-2048).tif,Trainset/Labels_tif/135_HE_(d-4_x-33792_y-41472_w-2048_h-2048).tif,Trainset,135,0.17316436767578125,Marsh-3a
Trainset/Images_tif/84_HE_(d-4_x-9216_y-16896_w-2048_h-2048).tif,Trainset/Labels_tif/84_HE_(d-4_x-9216_y-16896_w-2048_h-2048).tif,Trainset,84,0.0687103271484375,Marsh-3b
Trainset/Images_tif/120_HE_(d-4_x-18432_y-6144_w-2048_h-2048).tif,Trainset/Labels_tif/120_HE_(d-4_x-18432_y-6144_w-2048_h-2048).tif,Trainset,120,0.219146728515625,Marsh-3a
Trainset/Images_tif/142_HE_(d-4_x-50688_y-9216_w-2048_h-2048).tif,Trainset/Labels_tif/142_HE_(d-4_x-50688_y-9216_w-2048_h-2048).tif,Trainset,142,0.13794708251953125,Marsh-3a
Trainset/Images_tif/125_HE_(d-4_x-9216_y-10752_w-2048_h-2048).tif,Trainset/Labels_tif/125_HE_(d-4_x-9216_y-10752_w-2048_h-2048).tif,Trainset,125,0.3954505920410156,Marsh-0
Trainset/Images_tif/25_HE_(d-4_x-26112_y-10752_w-2048_h-2048).tif,Trainset/Labels_tif/25_HE_(d-4_x-26112_y-10752_w-2048_h-2048).tif,Trainset,25,0.26795196533203125,Marsh-1
Trainset/Images_tif/124_HE_(d-4_x-7680_y-24576_w-2048_h-2048).tif,Trainset/Labels_tif/124_HE_(d-4_x-7680_y-24576_w-2048_h-2048).tif,Trainset,124,0.17158126831054688,Marsh-3a
Trainset/Images_tif/93_HE_(d-4_x-7680_y-7680_w-2048_h-2048).tif,Trainset/Labels_tif/93_HE_(d-4_x-7680_y-7680_w-2048_h-2048).tif,Trainset,93,0.1211700439453125,Marsh-3b
Trainset/Images_tif/111_HE_(d-4_x-12288_y-13824_w-2048_h-2048).tif,Trainset/Labels_tif/111_HE_(d-4_x-12288_y-13824_w-2048_h-2048).tif,Trainset,111,0.4277801513671875,Marsh-0
Trainset/Images_tif/13_HE_(d-4_x-7680_y-4608_w-2048_h-2048).tif,Trainset/Labels_tif/13_HE_(d-4_x-7680_y-4608_w-2048_h-2048).tif,Trainset,13,0.21291351318359375,Marsh-3a
Trainset/Images_tif/91_HE_(d-4_x-12288_y-19968_w-2048_h-2048).tif,Trainset/Labels_tif/91_HE_(d-4_x-12288_y-19968_w-2048_h-2048).tif,Trainset,91,0.3778266906738281,Marsh-0
Trainset/Images_tif/29_HE_(d-4_x-50688_y-10752_w-2048_h-2048).tif,Trainset/Labels_tif/29_HE_(d-4_x-50688_y-10752_w-2048_h-2048).tif,Trainset,29,0.06833267211914062,Marsh-3b
Trainset/Images_tif/65_HE_(d-4_x-7680_y-27648_w-2048_h-2048).tif,Trainset/Labels_tif/65_HE_(d-4_x-7680_y-27648_w-2048_h-2048).tif,Trainset,65,0.23943710327148438,Marsh-1
Trainset/Images_tif/121_HE_(d-4_x-6144_y-9216_w-2048_h-2048).tif,Trainset/Labels_tif/121_HE_(d-4_x-6144_y-9216_w-2048_h-2048).tif,Trainset,121,0.4431114196777344,Marsh-0
Trainset/Images_tif/73_HE_(d-4_x-12288_y-6144_w-2048_h-2048).tif,Trainset/Labels_tif/73_HE_(d-4_x-12288_y-6144_w-2048_h-2048).tif,Trainset,73,0.14677047729492188,Marsh-3a
Trainset/Images_tif/32_HE_(d-4_x-67584_y-47616_w-2048_h-2048).tif,Trainset/Labels_tif/32_HE_(d-4_x-67584_y-47616_w-2048_h-2048).tif,Trainset,32,0.3759040832519531,Marsh-0
Trainset/Images_tif/56_HE_(d-4_x-6144_y-58368_w-2048_h-2048).tif,Trainset/Labels_tif/56_HE_(d-4_x-6144_y-58368_w-2048_h-2048).tif,Trainset,56,0.38854217529296875,Marsh-0
Trainset/Images_tif/25_HE_(d-4_x-35328_y-19968_w-2048_h-2048).tif,Trainset/Labels_tif/25_HE_(d-4_x-35328_y-19968_w-2048_h-2048).tif,Trainset,25,0.24605560302734375,Marsh-1
Trainset/Images_tif/78_HE_(d-4_x-15360_y-13824_w-2048_h-2048).tif,Trainset/Labels_tif/78_HE_(d-4_x-15360_y-13824_w-2048_h-2048).tif,Trainset,78,0.22412109375,Marsh-3a
Trainset/Images_tif/77_HE_(d-4_x-43008_y-21504_w-2048_h-2048).tif,Trainset/Labels_tif/77_HE_(d-4_x-43008_y-21504_w-2048_h-2048).tif,Trainset,77,0.3852577209472656,Marsh-0
Trainset/Images_tif/65_HE_(d-4_x-9216_y-26112_w-2048_h-2048).tif,Trainset/Labels_tif/65_HE_(d-4_x-9216_y-26112_w-2048_h-2048).tif,Trainset,65,0.0,Marsh-3b
Trainset/Images_tif/114_HE_(d-4_x-16896_y-7680_w-2048_h-2048).tif,Trainset/Labels_tif/114_HE_(d-4_x-16896_y-7680_w-2048_h-2048).tif,Trainset,114,0.2369537353515625,Marsh-1
Trainset/Images_tif/86_HE_(d-4_x-24576_y-9216_w-2048_h-2048).tif,Trainset/Labels_tif/86_HE_(d-4_x-24576_y-9216_w-2048_h-2048).tif,Trainset,86,0.2885780334472656,Marsh-1
Trainset/Images_tif/63_HE_(d-4_x-21504_y-18432_w-2048_h-2048).tif,Trainset/Labels_tif/63_HE_(d-4_x-21504_y-18432_w-2048_h-2048).tif,Trainset,63,0.13086700439453125,Marsh-3b
Trainset/Images_tif/80_HE_(d-4_x-13824_y-27648_w-2048_h-2048).tif,Trainset/Labels_tif/80_HE_(d-4_x-13824_y-27648_w-2048_h-2048).tif,Trainset,80,0.20044326782226562,Marsh-3a
Trainset/Images_tif/2_HE_(d-4_x-35328_y-44544_w-2048_h-2048).tif,Trainset/Labels_tif/2_HE_(d-4_x-35328_y-44544_w-2048_h-2048).tif,Trainset,2,0.4198036193847656,Marsh-0
Trainset/Images_tif/102_HE_(d-4_x-23040_y-15360_w-2048_h-2048).tif,Trainset/Labels_tif/102_HE_(d-4_x-23040_y-15360_w-2048_h-2048).tif,Trainset,102,0.21680068969726562,Marsh-3a
Trainset/Images_tif/116_HE_(d-4_x-24576_y-6144_w-2048_h-2048).tif,Trainset/Labels_tif/116_HE_(d-4_x-24576_y-6144_w-2048_h-2048).tif,Trainset,116,0.1059417724609375,Marsh-3b
Trainset/Images_tif/91_HE_(d-4_x-10752_y-9216_w-2048_h-2048).tif,Trainset/Labels_tif/91_HE_(d-4_x-10752_y-9216_w-2048_h-2048).tif,Trainset,91,0.41886138916015625,Marsh-0
Trainset/Images_tif/102_HE_(d-4_x-9216_y-6144_w-2048_h-2048).tif,Trainset/Labels_tif/102_HE_(d-4_x-9216_y-6144_w-2048_h-2048).tif,Trainset,102,0.5256195068359375,Marsh-0
Trainset/Images_tif/25_HE_(d-4_x-10752_y-16896_w-2048_h-2048).tif,Trainset/Labels_tif/25_HE_(d-4_x-10752_y-16896_w-2048_h-2048).tif,Trainset,25,0.4305229187011719,Marsh-0
Trainset/Images_tif/81_HE_(d-4_x-9216_y-12288_w-2048_h-2048).tif,Trainset/Labels_tif/81_HE_(d-4_x-9216_y-12288_w-2048_h-2048).tif,Trainset,81,0.46967315673828125,Marsh-0
Trainset/Images_tif/130_HE_(d-4_x-10752_y-41472_w-2048_h-2048).tif,Trainset/Labels_tif/130_HE_(d-4_x-10752_y-41472_w-2048_h-2048).tif,Trainset,130,0.19239425659179688,Marsh-3a
Trainset/Images_tif/73_HE_(d-4_x-7680_y-9216_w-2048_h-2048).tif,Trainset/Labels_tif/73_HE_(d-4_x-7680_y-9216_w-2048_h-2048).tif,Trainset,73,0.2261962890625,Marsh-3a
Trainset/Images_tif/84_HE_(d-4_x-36864_y-27648_w-2048_h-2048).tif,Trainset/Labels_tif/84_HE_(d-4_x-36864_y-27648_w-2048_h-2048).tif,Trainset,84,0.3143463134765625,Marsh-1
Trainset/Images_tif/97_HE_(d-4_x-10752_y-4608_w-2048_h-2048).tif,Trainset/Labels_tif/97_HE_(d-4_x-10752_y-4608_w-2048_h-2048).tif,Trainset,97,0.24479293823242188,Marsh-1
Trainset/Images_tif/132_HE_(d-4_x-10752_y-12288_w-2048_h-2048).tif,Trainset/Labels_tif/132_HE_(d-4_x-10752_y-12288_w-2048_h-2048).tif,Trainset,132,0.14537811279296875,Marsh-3a
Trainset/Images_tif/87_HE_(d-4_x-43008_y-16896_w-2048_h-2048).tif,Trainset/Labels_tif/87_HE_(d-4_x-43008_y-16896_w-2048_h-2048).tif,Trainset,87,0.07511520385742188,Marsh-3b
Trainset/Images_tif/8_HE_(d-4_x-18432_y-7680_w-2048_h-2048).tif,Trainset/Labels_tif/8_HE_(d-4_x-18432_y-7680_w-2048_h-2048).tif,Trainset,8,0.24509811401367188,Marsh-1
Trainset/Images_tif/116_HE_(d-4_x-23040_y-6144_w-2048_h-2048).tif,Trainset/Labels_tif/116_HE_(d-4_x-23040_y-6144_w-2048_h-2048).tif,Trainset,116,0.43447113037109375,Marsh-0
Trainset/Images_tif/17_HE_(d-4_x-27648_y-7680_w-2048_h-2048).tif,Trainset/Labels_tif/17_HE_(d-4_x-27648_y-7680_w-2048_h-2048).tif,Trainset,17,0.46346282958984375,Marsh-0
Trainset/Images_tif/85_HE_(d-4_x-4608_y-4608_w-2048_h-2048).tif,Trainset/Labels_tif/85_HE_(d-4_x-4608_y-4608_w-2048_h-2048).tif,Trainset,85,0.3928947448730469,Marsh-0
Trainset/Images_tif/137_HE_(d-4_x-21504_y-7680_w-2048_h-2048).tif,Trainset/Labels_tif/137_HE_(d-4_x-21504_y-7680_w-2048_h-2048).tif,Trainset,137,0.1757049560546875,Marsh-3a
Trainset/Images_tif/13_HE_(d-4_x-3072_y-6144_w-2048_h-2048).tif,Trainset/Labels_tif/13_HE_(d-4_x-3072_y-6144_w-2048_h-2048).tif,Trainset,13,0.14282608032226562,Marsh-3a
Trainset/Images_tif/128_HE_(d-4_x-9216_y-3072_w-2048_h-2048).tif,Trainset/Labels_tif/128_HE_(d-4_x-9216_y-3072_w-2048_h-2048).tif,Trainset,128,0.278289794921875,Marsh-1
Trainset/Images_tif/39_HE_(d-4_x-12288_y-10752_w-2048_h-2048).tif,Trainset/Labels_tif/39_HE_(d-4_x-12288_y-10752_w-2048_h-2048).tif,Trainset,39,0.0,Marsh-3b
Trainset/Images_tif/109_HE_(d-4_x-21504_y-26112_w-2048_h-2048).tif,Trainset/Labels_tif/109_HE_(d-4_x-21504_y-26112_w-2048_h-2048).tif,Trainset,109,0.22947311401367188,Marsh-3a
Trainset/Images_tif/63_HE_(d-4_x-3072_y-9216_w-2048_h-2048).tif,Trainset/Labels_tif/63_HE_(d-4_x-3072_y-9216_w-2048_h-2048).tif,Trainset,63,0.12836456298828125,Marsh-3b
Trainset/Images_tif/78_HE_(d-4_x-29184_y-18432_w-2048_h-2048).tif,Trainset/Labels_tif/78_HE_(d-4_x-29184_y-18432_w-2048_h-2048).tif,Trainset,78,0.15409088134765625,Marsh-3a
Trainset/Images_tif/128_HE_(d-4_x-6144_y-26112_w-2048_h-2048).tif,Trainset/Labels_tif/128_HE_(d-4_x-6144_y-26112_w-2048_h-2048).tif,Trainset,128,0.1832122802734375,Marsh-3a
Trainset/Images_tif/137_HE_(d-4_x-23040_y-12288_w-2048_h-2048).tif,Trainset/Labels_tif/137_HE_(d-4_x-23040_y-12288_w-2048_h-2048).tif,Trainset,137,0.22491836547851562,Marsh-3a
Trainset/Images_tif/40_HE_(d-4_x-10752_y-6144_w-2048_h-2048).tif,Trainset/Labels_tif/40_HE_(d-4_x-10752_y-6144_w-2048_h-2048).tif,Trainset,40,0.17377471923828125,Marsh-3a
Trainset/Images_tif/2_HE_(d-4_x-27648_y-41472_w-2048_h-2048).tif,Trainset/Labels_tif/2_HE_(d-4_x-27648_y-41472_w-2048_h-2048).tif,Trainset,2,0.09813308715820312,Marsh-3b
Trainset/Images_tif/125_HE_(d-4_x-3072_y-4608_w-2048_h-2048).tif,Trainset/Labels_tif/125_HE_(d-4_x-3072_y-4608_w-2048_h-2048).tif,Trainset,125,0.044384002685546875,Marsh-3b
Trainset/Images_tif/38_HE_(d-4_x-4608_y-26112_w-2048_h-2048).tif,Trainset/Labels_tif/38_HE_(d-4_x-4608_y-26112_w-2048_h-2048).tif,Trainset,38,0.511810302734375,Marsh-0
Trainset/Images_tif/73_HE_(d-4_x-32256_y-12288_w-2048_h-2048).tif,Trainset/Labels_tif/73_HE_(d-4_x-32256_y-12288_w-2048_h-2048).tif,Trainset,73,0.09760284423828125,Marsh-3b
Trainset/Images_tif/136_HE_(d-4_x-30720_y-7680_w-2048_h-2048).tif,Trainset/Labels_tif/136_HE_(d-4_x-30720_y-7680_w-2048_h-2048).tif,Trainset,136,0.2682037353515625,Marsh-1
Trainset/Images_tif/56_HE_(d-4_x-12288_y-62976_w-2048_h-2048).tif,Trainset/Labels_tif/56_HE_(d-4_x-12288_y-62976_w-2048_h-2048).tif,Trainset,56,0.2810516357421875,Marsh-1
Trainset/Images_tif/49_HE_(d-4_x-12288_y-15360_w-2048_h-2048).tif,Trainset/Labels_tif/49_HE_(d-4_x-12288_y-15360_w-2048_h-2048).tif,Trainset,49,0.15734481811523438,Marsh-3a
Trainset/Images_tif/97_HE_(d-4_x-13824_y-10752_w-2048_h-2048).tif,Trainset/Labels_tif/97_HE_(d-4_x-13824_y-10752_w-2048_h-2048).tif,Trainset,97,0.3342628479003906,Marsh-1
Trainset/Images_tif/101_HE_(d-4_x-4608_y-10752_w-2048_h-2048).tif,Trainset/Labels_tif/101_HE_(d-4_x-4608_y-10752_w-2048_h-2048).tif,Trainset,101,0.19556808471679688,Marsh-3a
Trainset/Images_tif/142_HE_(d-4_x-49152_y-12288_w-2048_h-2048).tif,Trainset/Labels_tif/142_HE_(d-4_x-49152_y-12288_w-2048_h-2048).tif,Trainset,142,0.033695220947265625,Marsh-3b
Trainset/Images_tif/105_HE_(d-4_x-21504_y-18432_w-2048_h-2048).tif,Trainset/Labels_tif/105_HE_(d-4_x-21504_y-18432_w-2048_h-2048).tif,Trainset,105,0.2718391418457031,Marsh-1
Trainset/Images_tif/127_HE_(d-4_x-3072_y-10752_w-2048_h-2048).tif,Trainset/Labels_tif/127_HE_(d-4_x-3072_y-10752_w-2048_h-2048).tif,Trainset,127,0.4953269958496094,Marsh-0
Trainset/Images_tif/121_HE_(d-4_x-21504_y-10752_w-2048_h-2048).tif,Trainset/Labels_tif/121_HE_(d-4_x-21504_y-10752_w-2048_h-2048).tif,Trainset,121,0.2770576477050781,Marsh-1
Trainset/Images_tif/128_HE_(d-4_x-4608_y-6144_w-2048_h-2048).tif,Trainset/Labels_tif/128_HE_(d-4_x-4608_y-6144_w-2048_h-2048).tif,Trainset,128,0.474761962890625,Marsh-0
Trainset/Images_tif/91_HE_(d-4_x-9216_y-19968_w-2048_h-2048).tif,Trainset/Labels_tif/91_HE_(d-4_x-9216_y-19968_w-2048_h-2048).tif,Trainset,91,0.006145477294921875,Marsh-3b
Trainset/Images_tif/76_HE_(d-4_x-29184_y-24576_w-2048_h-2048).tif,Trainset/Labels_tif/76_HE_(d-4_x-29184_y-24576_w-2048_h-2048).tif,Trainset,76,0.3181915283203125,Marsh-1
Trainset/Images_tif/52_HE_(d-4_x-10752_y-6144_w-2048_h-2048).tif,Trainset/Labels_tif/52_HE_(d-4_x-10752_y-6144_w-2048_h-2048).tif,Trainset,52,0.3056526184082031,Marsh-1
Trainset/Images_tif/136_HE_(d-4_x-6144_y-15360_w-2048_h-2048).tif,Trainset/Labels_tif/136_HE_(d-4_x-6144_y-15360_w-2048_h-2048).tif,Trainset,136,0.057270050048828125,Marsh-3b
Trainset/Images_tif/63_HE_(d-4_x-44544_y-18432_w-2048_h-2048).tif,Trainset/Labels_tif/63_HE_(d-4_x-44544_y-18432_w-2048_h-2048).tif,Trainset,63,0.21002197265625,Marsh-3a
Trainset/Images_tif/21_HE_(d-4_x-19968_y-33792_w-2048_h-2048).tif,Trainset/Labels_tif/21_HE_(d-4_x-19968_y-33792_w-2048_h-2048).tif,Trainset,21,0.3816337585449219,Marsh-0
Trainset/Images_tif/59_HE_(d-4_x-33792_y-47616_w-2048_h-2048).tif,Trainset/Labels_tif/59_HE_(d-4_x-33792_y-47616_w-2048_h-2048).tif,Trainset,59,0.057140350341796875,Marsh-3b
Trainset/Images_tif/77_HE_(d-4_x-26112_y-23040_w-2048_h-2048).tif,Trainset/Labels_tif/77_HE_(d-4_x-26112_y-23040_w-2048_h-2048).tif,Trainset,77,0.4667778015136719,Marsh-0
Trainset/Images_tif/91_HE_(d-4_x-6144_y-21504_w-2048_h-2048).tif,Trainset/Labels_tif/91_HE_(d-4_x-6144_y-21504_w-2048_h-2048).tif,Trainset,91,0.0,Marsh-3b
Trainset/Images_tif/38_HE_(d-4_x-9216_y-23040_w-2048_h-2048).tif,Trainset/Labels_tif/38_HE_(d-4_x-9216_y-23040_w-2048_h-2048).tif,Trainset,38,0.1303558349609375,Marsh-3b
Trainset/Images_tif/63_HE_(d-4_x-47616_y-23040_w-2048_h-2048).tif,Trainset/Labels_tif/63_HE_(d-4_x-47616_y-23040_w-2048_h-2048).tif,Trainset,63,0.1954803466796875,Marsh-3a
Trainset/Images_tif/25_HE_(d-4_x-7680_y-19968_w-2048_h-2048).tif,Trainset/Labels_tif/25_HE_(d-4_x-7680_y-19968_w-2048_h-2048).tif,Trainset,25,0.466644287109375,Marsh-0
Trainset/Images_tif/17_HE_(d-4_x-9216_y-4608_w-2048_h-2048).tif,Trainset/Labels_tif/17_HE_(d-4_x-9216_y-4608_w-2048_h-2048).tif,Trainset,17,0.5304069519042969,Marsh-0
Trainset/Images_tif/137_HE_(d-4_x-21504_y-13824_w-2048_h-2048).tif,Trainset/Labels_tif/137_HE_(d-4_x-21504_y-13824_w-2048_h-2048).tif,Trainset,137,0.4135093688964844,Marsh-0
Trainset/Images_tif/82_HE_(d-4_x-33792_y-3072_w-2048_h-2048).tif,Trainset/Labels_tif/82_HE_(d-4_x-33792_y-3072_w-2048_h-2048).tif,Trainset,82,0.226715087890625,Marsh-3a
Trainset/Images_tif/116_HE_(d-4_x-23040_y-9216_w-2048_h-2048).tif,Trainset/Labels_tif/116_HE_(d-4_x-23040_y-9216_w-2048_h-2048).tif,Trainset,116,0.382781982421875,Marsh-0
Trainset/Images_tif/89_HE_(d-4_x-6144_y-6144_w-2048_h-2048).tif,Trainset/Labels_tif/89_HE_(d-4_x-6144_y-6144_w-2048_h-2048).tif,Trainset,89,0.14630126953125,Marsh-3a
